cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"","Ossoff, Jon","C00753699","New Moral Majority","R","GA","00","S","","150","03-JAN-21","1379.05","S","Video Editing/Production","Carter Designs","1485685","N","PDT.E.62","202101059394540184","05-JAN-21","2022","","03-JAN-21"
"","Ossoff, Jon","C00753699","New Moral Majority","R","GA","00","S","","539.53","03-JAN-21","1379.05","S","Digital Ads","Card Services Center","1485685","N","PDT.E.61","202101059394540183","05-JAN-21","2022","","03-JAN-21"
"","Warnock, Raphael","C00753699","New Moral Majority","R","GA","00","S","","539.52","03-JAN-21","1379.05","S","Digital Ads","Card Services Center","1485687","A1","PDT.E.60","202101059394540251","05-JAN-21","2022","1485685","03-JAN-21"
"","Warnock, Raphael","C00753699","New Moral Majority","R","GA","00","S","","150","03-JAN-21","1379.05","S","Video Editing/Production","Carter Designs","1485687","A1","PDT.E.63","202101059394540252","05-JAN-21","2022","1485685","03-JAN-21"
"","Warnock, Raphael","C00753699","New Moral Majority","R","GA","00","S","","539.52","03-JAN-21","1379.05","O","Digital Ads","Card Services Center","1485685","N","PDT.E.60","202101059394540183","05-JAN-21","2022","","03-JAN-21"
"","Warnock, Raphael","C00753699","New Moral Majority","R","GA","00","S","","150","03-JAN-21","1379.05","O","Video Editing/Production","Carter Designs","1485685","N","PDT.E.63","202101059394540184","05-JAN-21","2022","","03-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","2981.25","","156803.75","S","Printing- Estimate","UFO Teez","1497222","A1","500005683","202101319424073284","31-JAN-21","2022","1485112","02-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","2207.5","","156153.75","S","Printing - Estimate","UFO Teez","1485112","N","500005677","202101039394495496","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","2981.25","","156153.75","S","Printing- Estimate","UFO Teez","1485112","N","500005683","202101039394495494","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","650","","156803.75","S","Graphic Design Services - Estimate","Lampe-Farley Communications","1497222","A1","500006588","202101319424073287","31-JAN-21","2022","1485112","02-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","2207.5","","156803.75","S","Printing - Estimate","UFO Teez","1497222","A1","500005677","202101319424073286","31-JAN-21","2022","1485112","02-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","150965","","156153.75","S","Canvassing - Estimate","Onyx Communications","1485112","N","500005679","202101039394495496","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","150965","","156803.75","S","Canvassing - Estimate","Onyx Communications","1497222","A1","500005679","202101319424073287","31-JAN-21","2022","1485112","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","2981.25","","156153.75","S","Printing- Estimate","UFO Teez","1485112","N","500005684","202101039394495495","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","150965","","156153.75","S","Canvassing - Estimate","Onyx Communications","1485112","N","500005680","202101039394495494","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","2981.25","","156803.75","S","Printing- Estimate","UFO Teez","1497222","A1","500005684","202101319424073285","31-JAN-21","2022","1485112","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","150965","","156803.75","S","Canvassing - Estimate","Onyx Communications","1497222","A1","500005680","202101319424073284","31-JAN-21","2022","1485112","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","2207.5","","156153.75","S","Printing - Estimate","UFO Teez","1485112","N","500005676","202101039394495495","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","2207.5","","156803.75","S","Printing - Estimate","UFO Teez","1497222","A1","500005676","202101319424073285","31-JAN-21","2022","1485112","02-JAN-21"
"S0GA00559","Warnock, Raphael","C00758789","New South Super PAC","O","GA","00","S","DEMOCRATIC PARTY","650","","156803.75","S","Graphic Design Services - Estimate","Lampe-Farley Communications","1497222","A1","500006587","202101319424073286","31-JAN-21","2022","1485112","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00750182","OPPORTUNITY MATTERS FUND, INC.","R","GA","00","S","REPUBLICAN PARTY","22500","04-JAN-21","22500","S","PRODUCTION COST: VIDEO","NATIONAL AD PLACEMENT","1485576","N","SE.5179","202101059394510655","05-JAN-21","2022","","04-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00750182","OPPORTUNITY MATTERS FUND, INC.","R","GA","00","S","REPUBLICAN PARTY","25000","04-JAN-21","47500","S","DIGITAL ADVERTISING","MAJORITY STRATEGIES, LLC","1485576","N","SE.5183","202101059394510654","05-JAN-21","2022","","04-JAN-21"
"S4GA11285","PERDUE, DAVID","C00750182","OPPORTUNITY MATTERS FUND, INC.","R","GA","00","S","REPUBLICAN PARTY","22500","04-JAN-21","22500","S","PRODUCTION COST: VIDEO","NATIONAL AD PLACEMENT","1485576","N","SE.5178","202101059394510655","05-JAN-21","2022","","04-JAN-21"
"S4GA11285","PERDUE, DAVID","C00750182","OPPORTUNITY MATTERS FUND, INC.","R","GA","00","S","REPUBLICAN PARTY","25000","04-JAN-21","47500","S","DIGITAL ADVERTISING","MAJORITY STRATEGIES, LLC","1485576","N","SE.5182","202101059394510654","05-JAN-21","2022","","04-JAN-21"
"S8GA00180","OSSOFF, T.","C00718510","Occupy Democrats Election Fund","R","GA","00","S","DEMOCRATIC PARTY","5000","02-JAN-21","30000","S","Media Production","Made By Serge LLC","1485111","N","500005721","202101039394495492","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","OSSOFF, T.","C00718510","Occupy Democrats Election Fund","R","GA","00","S","DEMOCRATIC PARTY","10000","02-JAN-21","30000","S","Digital Advertising (Facebook)","Van Ness Creative Strategies","1485111","N","500005718","202101039394495493","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00718510","Occupy Democrats Election Fund","R","GA","00","S","DEMOCRATIC PARTY","5000","02-JAN-21","30000","S","Media Production","Made By Serge LLC","1485111","N","500005720","202101039394495492","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00718510","Occupy Democrats Election Fund","R","GA","00","S","DEMOCRATIC PARTY","10000","02-JAN-21","30000","S","Digital Advertising (Facebook)","Van Ness Creative Strategies","1485111","N","500005719","202101039394495493","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","Ossoff, Jonathan","C00754069","PAF","R","GA","00","S","DEMOCRATIC PARTY","4250","","8500","S","Media production","Jacobson & Zilber Strategies","1485366","N","500001674","202101049394501364","04-JAN-21","2022","","03-JAN-21"
"S0GA00559","Warnock, Raphael","C00754069","PAF","R","GA","00","S","DEMOCRATIC PARTY","4250","","8500","S","Media production","Jacobson & Zilber Strategies","1485366","N","500001675","202101049394501364","04-JAN-21","2022","","03-JAN-21"
"S8GA00180","Ossoff, Jon","C00764936","PURPL-AC PAC (The Purple America Coalition Political Action Committee Inc.)","R","","00","S","DEMOCRATIC PARTY","5000","01-JAN-21","5000","O","Digital advertising buy","RTA Strategy","1494872","A2","E-17","202101299418183574","29-JAN-21","2022","1484919","01-JAN-21"
"","Perdue, David","C00764936","PURPL-AC PAC (The Purple America Coalition Political Action Committee Inc.)","R","GA","00","S","","45000","01-JAN-21","296500","S","Digital advertising buy","RTA Strategy","1494872","A2","E-10","202101299418183577","29-JAN-21","2022","1484919","01-JAN-21"
"","Perdue, David","C00764936","PURPL-AC PAC (The Purple America Coalition Political Action Committee Inc.)","R","GA","00","S","","25000","04-JAN-21","361500","S","Social media messaging","J|Connelly","1494876","A1","E-21","202101299418183662","29-JAN-21","2022","1485306","04-JAN-21"
"","Perdue, David","C00764936","PURPL-AC PAC (The Purple America Coalition Political Action Committee Inc.)","R","GA","00","S","","40000","04-JAN-21","361500","S","Digital advertising buy","RTA Strategy","1494876","A1","E-19","202101299418183662","29-JAN-21","2022","1485306","04-JAN-21"
"S0GA00526","Loeffler, Kelly","C00758292","Patriotic Legal Immigrants USA, Inc.","R","GA","00","S","REPUBLICAN PARTY","140","02-JAN-21","140","S","Texting Services","Golden Noble Management","1485130","N","SE.4212","202101039394495568","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","Loeffler, Kelly","C00758292","Patriotic Legal Immigrants USA, Inc.","R","GA","00","S","REPUBLICAN PARTY","360","04-JAN-21","640","S","Newspaper Advertisement","The Xin Times","1485130","N","SE.4214","202101039394495569","03-JAN-21","2022","","01-JAN-21"
"S0GA00526","Loeffler, Kelly","C00758292","Patriotic Legal Immigrants USA, Inc.","R","GA","00","S","REPUBLICAN PARTY","300","08-JAN-21","1300","S","Newspaper Adverstisement","China Tribune","1485444","N","SE.4226","202101049394504838","04-JAN-21","2022","","03-JAN-21"
"S0GA00526","Loeffler, Kelly","C00758292","Patriotic Legal Immigrants USA, Inc.","R","GA","00","S","REPUBLICAN PARTY","200","21-JAN-21","3600","S","Newpaper Advertisement","Epoch Times South-East Inc","1485444","N","SE.4228","202101049394504839","04-JAN-21","2022","","03-JAN-21"
"S0GA00526","Loeffler, Kelly","C00758292","Patriotic Legal Immigrants USA, Inc.","R","GA","00","S","REPUBLICAN PARTY","900","11-JAN-21","2500","S","Newspaper Advertisement","Georgia Asian Times","1485444","N","SE.4230","202101049394504840","04-JAN-21","2022","","03-JAN-21"
"S4GA11285","Perdue, David","C00758292","Patriotic Legal Immigrants USA, Inc.","R","GA","00","S","REPUBLICAN PARTY","140","02-JAN-21","280","S","Texting Services","Golden Noble Management","1485130","N","SE.4213","202101039394495568","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","Perdue, David","C00758292","Patriotic Legal Immigrants USA, Inc.","R","GA","00","S","REPUBLICAN PARTY","900","11-JAN-21","3400","S","Newspaper Advertisement","Georgia Asian Times","1485444","N","SE.4231","202101049394504840","04-JAN-21","2022","","03-JAN-21"
"S4GA11285","Perdue, David","C00758292","Patriotic Legal Immigrants USA, Inc.","R","GA","00","S","REPUBLICAN PARTY","300","08-JAN-21","1600","S","Newspaper Advertisement","China Tribune","1485444","N","SE.4227","202101049394504838","04-JAN-21","2022","","03-JAN-21"
"S4GA11285","Perdue, David","C00758292","Patriotic Legal Immigrants USA, Inc.","R","GA","00","S","REPUBLICAN PARTY","200","21-JAN-21","3800","S","Newspaper Advertisement","Epoch Times South-East Inc","1485444","N","SE.4229","202101049394504839","04-JAN-21","2022","","03-JAN-21"
"S4GA11285","Perdue, David","C00758292","Patriotic Legal Immigrants USA, Inc.","R","GA","00","S","REPUBLICAN PARTY","360","04-JAN-21","1000","S","Newspaper Advertisement","The Xin Times","1485130","N","SE.4215","202101039394495569","03-JAN-21","2022","","01-JAN-21"
"S8GA00180","Ossoff, T. Jonathan","C00489799","Planned Parenthood Votes","O","GA","00","S","DEMOCRATIC PARTY","1750","03-JAN-21","386606.11","S","Estimated Cost for List Rental","Planned Parenthood Action Fund","1485390","N","VV0P99HHDD5","202101049394503952","04-JAN-21","2022","","03-JAN-21"
"S8GA00180","Ossoff, T. Jonathan","C00489799","Planned Parenthood Votes","O","GA","00","S","DEMOCRATIC PARTY","31.25","","386606.11","S","Estimated Cost for Digital Consulting Services","Blue State Digital","1485390","N","VV0P99HHDG9","202101049394503951","04-JAN-21","2022","","03-JAN-21"
"S0GA00559","Warnock, Raphael","C00489799","Planned Parenthood Votes","O","GA","00","S","DEMOCRATIC PARTY","1750","03-JAN-21","383706.11","S","Estimated Cost for List Rental","Planned Parenthood Action Fund","1485390","N","VV0P99HHDE3","202101049394503952","04-JAN-21","2022","","03-JAN-21"
"S0GA00559","Warnock, Raphael","C00489799","Planned Parenthood Votes","O","GA","00","S","DEMOCRATIC PARTY","31.25","","383706.11","S","Estimated Cost for Digital Consulting Services","Blue State Digital","1485390","N","VV0P99HHDF1","202101049394503951","04-JAN-21","2022","","03-JAN-21"
"S4GA11285","Perdue, David","C90019431","Pro-Israel America Inc","O","GA","00","S","REPUBLICAN PARTY","5070","01-JAN-21","5070","S","Digital Ad","Rational 360","1484948","N","A7FD1FFCD864345B9AFE","202101029394494264","02-JAN-21","2022","",""
"S8GA00180","Ossoff, Jon","C00764936","Purple America Coalition Inc.","R","","00","S","DEMOCRATIC PARTY","5000","01-JAN-21","5000","O","Digital advertising buy","RTA Strategy","1484919","N","E-17","202101019394493758","01-JAN-21","2022","","01-JAN-21"
"","Perdue, David","C00764936","Purple America Coalition Inc.","R","GA","00","S","","40000","04-JAN-21","361500","S","Digital advertising buy","RTA Strategy","1485306","N","E-19","202101049394497136","04-JAN-21","2022","","04-JAN-21"
"","Perdue, David","C00764936","Purple America Coalition Inc.","R","GA","00","S","","45000","01-JAN-21","296500","S","Digital advertising buy","RTA Strategy","1484919","N","E-10","202101019394493760","01-JAN-21","2022","","01-JAN-21"
"","Perdue, David","C00764936","Purple America Coalition Inc.","R","GA","00","S","","25000","04-JAN-21","361500","S","Social media messaging","J|Connelly","1485306","N","E-21","202101049394497136","04-JAN-21","2022","","04-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00003418","REPUBLICAN NATIONAL COMMITTEE","S","GA","00","S","REPUBLICAN PARTY","66909.44","02-JAN-21","3865550.02","S","PHONE SERVICES","ADVANTAGE DIRECT COMMUNICATIONS","1485017","N","SE24-M02L240071","202101039394495002","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00003418","REPUBLICAN NATIONAL COMMITTEE","S","GA","00","S","REPUBLICAN PARTY","2795.67","01-JAN-21","3798640.58","S","MEDIA BUY","DIGITAL CONSULTING GROUP LLC","1484981","N","SE24-MYEL240064","202101029394494679","02-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00003418","REPUBLICAN NATIONAL COMMITTEE","S","GA","00","S","DEMOCRATIC PARTY","141413.61","01-JAN-21","3961534.88","O","MEDIA BUY","DIGITAL CONSULTING GROUP LLC","1484981","N","SE24-MYEL240070","202101029394494682","02-JAN-21","2022","","01-JAN-21"
"S8GA00180","OSSOFF, T.","C00003418","REPUBLICAN NATIONAL COMMITTEE","S","GA","00","S","DEMOCRATIC PARTY","30184.07","01-JAN-21","3961534.88","O","TEXTING GET-OUT-THE-VOTE (GOTV)","DIGITAL CONSULTING GROUP LLC","1484981","N","SE24-MYEL240067","202101029394494680","02-JAN-21","2022","","01-JAN-21"
"S4GA11285","PERDUE, DAVID","C00003418","REPUBLICAN NATIONAL COMMITTEE","S","GA","00","S","REPUBLICAN PARTY","1144.99","01-JAN-21","3961534.88","S","TEXTING GET-OUT-THE-VOTE (GOTV)","DIGITAL CONSULTING GROUP LLC","1484981","N","SE24-MYEL240065","202101029394494679","02-JAN-21","2022","","01-JAN-21"
"S4GA11285","PERDUE, DAVID","C00003418","REPUBLICAN NATIONAL COMMITTEE","S","GA","00","S","REPUBLICAN PARTY","13963.85","01-JAN-21","3961534.88","S","MEDIA BUY","DIGITAL CONSULTING GROUP LLC","1484981","N","SE24-MYEL240068","202101029394494681","02-JAN-21","2022","","01-JAN-21"
"S4GA11285","PERDUE, DAVID","C00003418","REPUBLICAN NATIONAL COMMITTEE","S","GA","00","S","REPUBLICAN PARTY","66909.44","02-JAN-21","4028444.32","S","PHONE SERVICES","ADVANTAGE DIRECT COMMUNICATIONS","1485017","N","SE24-M02L240072","202101039394495002","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00003418","REPUBLICAN NATIONAL COMMITTEE","S","GA","00","S","DEMOCRATIC PARTY","10571.51","01-JAN-21","3798640.58","O","TEXTING GET-OUT-THE-VOTE (GOTV)","DIGITAL CONSULTING GROUP LLC","1484981","N","SE24-MYEL240066","202101029394494680","02-JAN-21","2022","","01-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00003418","REPUBLICAN NATIONAL COMMITTEE","S","GA","00","S","DEMOCRATIC PARTY","439182.58","01-JAN-21","3798640.58","O","MEDIA BUY","DIGITAL CONSULTING GROUP LLC","1484981","N","SE24-MYEL240069","202101029394494681","02-JAN-21","2022","","01-JAN-21"
"S2TX00312","CRUZ, RAFAEL EDWARD  TED","C00748582","Really American PAC","P","TX","00","S","REPUBLICAN PARTY","11000","02-MAR-21","11000","O","Billboards","Blue Wave Communications LLC","1502757","N","SE.117463","202103039440166257","03-MAR-21","2022","","01-MAR-21"
"S0GA00526","LOEFFLER, KELLY","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","42.5","03-JAN-21","2494.5","O","Media Production","Tison, James","1485115","N","500005701","202101039394495514","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","796.38","03-JAN-21","2494.5","O","Media advertising","Facebook","1485115","N","500005708","202101039394495503","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","311.26","03-JAN-21","2494.5","O","Media advertising","Google","1485115","N","500005717","202101039394495508","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","219.57","03-JAN-21","2494.5","O","Media advertising","Google","1485115","N","500005714","202101039394495507","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","199.35","03-JAN-21","2494.5","O","Media advertising","Google","1485115","N","500005712","202101039394495506","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","150","","2494.5","O","Media Production","Soriac Ventures LLC","1485115","N","500005705","202101039394495512","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","18.24","03-JAN-21","2494.5","O","Media advertising","Facebook","1485115","N","500005711","202101039394495504","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","136.72","03-JAN-21","2494.5","O","Media Coordination","Wu, Brianna","1485115","N","500005696","202101039394495517","03-JAN-21","2022","","02-JAN-21"
"S0GA00526","LOEFFLER, KELLY","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","150","03-JAN-21","2494.5","O","Video Editing","Russo, August","1485115","N","500005691","202101039394495511","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","OSSOFF, T.","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","21.25","03-JAN-21","2494.49","S","Media Production","Tison, James","1485115","N","500005699","202101039394495513","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","OSSOFF, T.","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","54.69","03-JAN-21","2494.49","S","Media Coordination","Wu, Brianna","1485115","N","500005694","202101039394495516","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","OSSOFF, T.","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","75","03-JAN-21","2494.49","S","Video Editing","Russo, August","1485115","N","500005688","202101039394495509","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","OSSOFF, T.","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","125","03-JAN-21","2494.49","S","Voice Acting","Gaijin Productions","1485115","N","500005703","202101039394495505","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","OSSOFF, T.","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","82.03","03-JAN-21","2494.49","S","Media Coordination","Wu, Brianna","1485115","N","500005686","202101039394495515","03-JAN-21","2022","","02-JAN-21"
"S8GA00180","OSSOFF, T.","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","112.5","03-JAN-21","2494.49","S","Video Editing","Russo, August","1485115","N","500005689","202101039394495510","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","18.25","03-JAN-21","2494.49","O","Media advertising","Facebook","1485115","N","500005710","202101039394495504","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","796.37","03-JAN-21","2494.49","O","Media advertising","Facebook","1485115","N","500005709","202101039394495503","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","311.26","03-JAN-21","2494.49","O","Media advertising","Google","1485115","N","500005716","202101039394495508","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","219.57","03-JAN-21","2494.49","O","Media advertising","Google","1485115","N","500005715","202101039394495507","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","199.34","03-JAN-21","2494.49","O","Media advertising","Google","1485115","N","500005713","202101039394495506","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","150","","2494.49","O","Media Production","Soriac Ventures LLC","1485115","N","500005706","202101039394495512","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","150","03-JAN-21","2494.49","O","Video Editing","Russo, August","1485115","N","500005692","202101039394495511","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","136.73","03-JAN-21","2494.49","O","Media Coordination","Wu, Brianna","1485115","N","500005695","202101039394495517","03-JAN-21","2022","","02-JAN-21"
"S4GA11285","PERDUE, DAVID","C00727008","Rebellion PAC","O","GA","00","S","REPUBLICAN PARTY","42.5","03-JAN-21","2494.49","O","Media Production","Tison, James","1485115","N","500005700","202101039394495514","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","82.04","03-JAN-21","2494.5","S","Media Coordination","Wu, Brianna","1485115","N","500005685","202101039394495515","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","112.5","03-JAN-21","2494.5","S","Video Editing","Russo, August","1485115","N","500005690","202101039394495510","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","21.25","03-JAN-21","2494.5","S","Media Production","Tison, James","1485115","N","500005698","202101039394495513","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","54.69","03-JAN-21","2494.5","S","Media Coordination","Wu, Brianna","1485115","N","500005693","202101039394495516","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","75","03-JAN-21","2494.5","S","Video Editing","Russo, August","1485115","N","500005687","202101039394495509","03-JAN-21","2022","","02-JAN-21"
"S0GA00559","WARNOCK, RAPHAEL","C00727008","Rebellion PAC","O","GA","00","S","DEMOCRATIC PARTY","125","03-JAN-21","2494.5","S","Voice Acting","Gaijin Productions","1485115","N","500005702","202101039394495505","03-JAN-21","2022","","02-JAN-21"
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","G","CO","03","H","REPUBLICAN PARTY","85","11-JAN-21","585","O","MARKETING","ASPEN GLOW LLC","1487068","N","SE.5345","202101129398457223","12-JAN-21","2022","",""
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","P","CO","03","H","REPUBLICAN PARTY","16","01-FEB-21","3974.73","O","WEB HOSTING","SQUARESPACE","1502573","N","SE.5417","202103029431312734","02-MAR-21","2022","",""
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","P","CO","03","H","REPUBLICAN PARTY","23","08-FEB-21","4045.43","O","WEB HOSTING","WIX.COM","1502573","N","SE.5419","202103029431312737","02-MAR-21","2022","",""
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","P","CO","03","H","REPUBLICAN PARTY","47.7","08-FEB-21","4022.43","O","WEB HOSTING","WIX.COM","1502573","N","SE.5418","202103029431312737","02-MAR-21","2022","",""
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","P","CO","03","H","REPUBLICAN PARTY","59.65","26-FEB-21","10062.39","O","BANK CHECKS","DELUXE BUSINESS SYSTEM","1502573","N","SE.5424","202103029431312732","02-MAR-21","2022","",""
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","P","CO","03","H","REPUBLICAN PARTY","2615","16-FEB-21","7929.41","O","CONSULITNG","STEELE STRATEGIES","1502573","N","SE.5423","202103029431312735","02-MAR-21","2022","",""
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","P","CO","03","H","REPUBLICAN PARTY","3750","26-JAN-21","3958.73","O","CONSULTING","STEELE STRATEGIES","1502573","N","SE.5416","202103029431312734","02-MAR-21","2022","",""
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","P","CO","03","H","REPUBLICAN PARTY","1020","16-FEB-21","5169.43","O","ADVERTISING","COLORADO MOUNTAIN NEWS","1502573","N","SE.5421","202103029431312732","02-MAR-21","2022","","19-FEB-21"
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","G","CO","03","H","REPUBLICAN PARTY","500","11-JAN-21","500","O","ACCOUNTING FEES","PEOPLE FIRST ACCOUNTING","1487068","N","SE.5346","202101129398457223","12-JAN-21","2022","",""
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","P","CO","03","H","REPUBLICAN PARTY","63.75","21-JAN-21","208.73","O","BANK FEES","US BANK","1502573","N","SE.5415","202103029431312736","02-MAR-21","2022","",""
"H0CO03165","BOEBERT, LAURENT","C00755678","Rural Colorado United","P","CO","03","H","REPUBLICAN PARTY","104","12-FEB-21","4149.43","O","BANK FEES","US BANK","1502573","N","SE.5420","202103029431312736","02-MAR-21","2022","",""
